Order_ID,Order_Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Amount,Profit,Payment_Method
ORD07806,21-10-2024,STORE066,C1686,P299,1,603,603,243,Cash
ORD07807,08-12-2024,STORE021,C681,P293,1,478,478,150,UPI
ORD07808,11-05-2024,STORE026,C446,P170,16,764,12224,1376,UPI
ORD07809,28-04-2024,STORE031,C2371,P107,17,609,10353,5100,Cash
ORD07810,30-06-2024,STORE061,C2241,P199,17,589,10013,1530,UPI
ORD07811,20-11-2024,STORE046,C546,P254,13,698,9074,3107,Cash
ORD07812,20-02-2024,STORE055,C2315,P269,4,405,1620,572,UPI
ORD07813,11-01-2024,STORE026,C2526,P133,15,758,11370,1890,Cash
ORD07814,15-06-2024,STORE025,C1245,P74,5,586,2930,1170,UPI
ORD07815,09-08-2024,STORE018,C918,P283,18,686,12348,5166,UPI
ORD07816,05-06-2024,STORE003,C903,P56,3,511,1533,306,UPI
ORD07817,04-04-2024,STORE065,C1365,P163,11,425,4675,1705,Cash
ORD07818,16-11-2024,STORE028,C608,P03,11,574,6314,2002,UPI
ORD07819,01-07-2024,STORE025,C1005,P175,9,591,5319,1863,Credit Card
ORD07820,09-04-2024,STORE004,C664,P45,12,662,7944,3000,Net Banking
ORD07821,09-03-2024,STORE027,C847,P53,9,276,2484,837,Credit Card
ORD07822,03-09-2024,STORE052,C2072,P256,19,786,14934,3040,Cash
ORD07823,29-12-2024,STORE051,C1351,P284,16,651,10416,4672,Debit Card
ORD07824,01-01-2024,STORE027,C847,P277,12,457,5484,1848,UPI
ORD07825,05-12-2024,STORE026,C2286,P185,10,692,6920,2450,Cash
ORD07826,11-08-2024,STORE024,C1324,P81,20,687,13740,3420,Wallet
ORD07827,10-11-2024,STORE014,C754,P07,20,403,8060,3700,Wallet
ORD07828,21-10-2024,STORE045,C1185,P260,12,761,9132,3324,Debit Card
ORD07829,18-03-2024,STORE004,C504,P18,3,326,978,303,Net Banking
ORD07830,07-07-2024,STORE009,C989,P157,14,459,6426,1302,Cash
ORD07831,11-02-2024,STORE075,C1615,P296,16,422,6752,2336,Cash
ORD07832,30-11-2024,STORE003,C1143,P256,1,786,786,160,UPI
ORD07833,25-04-2024,STORE023,C1323,P05,12,698,8376,2484,UPI
ORD07834,31-10-2024,STORE052,C1432,P136,1,381,381,168,Wallet
ORD07835,28-09-2024,STORE079,C899,P101,19,665,12635,1843,Net Banking
ORD07836,07-07-2024,STORE072,C812,P266,1,439,439,212,Credit Card
ORD07837,17-07-2024,STORE017,C2197,P151,9,533,4797,846,Cash
ORD07838,05-12-2024,STORE030,C1010,P16,6,499,2994,1488,Wallet
ORD07839,17-01-2024,STORE056,C316,P71,11,461,5071,1540,UPI
ORD07840,14-04-2024,STORE073,C173,P185,7,692,4844,1715,UPI
ORD07841,24-04-2024,STORE061,C961,P43,2,596,1192,294,Credit Card
ORD07842,05-10-2024,STORE037,C137,P72,17,371,6307,2159,UPI
ORD07843,20-05-2024,STORE001,C901,P84,9,857,7713,1791,UPI
ORD07844,10-10-2024,STORE072,C572,P254,18,698,12564,4302,Net Banking
ORD07845,21-12-2024,STORE062,C2322,P05,5,698,3490,1035,UPI
ORD07846,26-02-2024,STORE006,C426,P273,19,917,17423,5681,Cash
ORD07847,08-06-2024,STORE055,C555,P118,2,703,1406,320,Debit Card
ORD07848,07-09-2024,STORE069,C169,P279,8,570,4560,2384,UPI
ORD07849,16-01-2024,STORE027,C1407,P36,1,631,631,194,UPI
ORD07850,03-04-2024,STORE027,C367,P04,18,576,10368,2484,UPI
ORD07851,16-05-2024,STORE054,C1194,P179,7,531,3717,1883,Cash
ORD07852,12-07-2024,STORE054,C2554,P46,14,528,7392,3948,Debit Card
ORD07853,16-02-2024,STORE057,C1757,P237,8,807,6456,1136,UPI
ORD07854,06-09-2024,STORE020,C1400,P108,19,742,14098,4408,UPI
ORD07855,17-07-2024,STORE047,C1987,P227,12,344,4128,1596,Cash
ORD07856,04-11-2024,STORE012,C272,P50,20,867,17340,4680,UPI
ORD07857,05-06-2024,STORE030,C1570,P298,4,800,3200,876,UPI
ORD07858,21-04-2024,STORE049,C789,P113,12,757,9084,2616,Cash
ORD07859,17-09-2024,STORE060,C1360,P59,6,518,3108,1524,Cash
ORD07860,11-07-2024,STORE071,C1051,P01,6,608,3648,1044,Credit Card
ORD07861,11-07-2024,STORE020,C920,P225,19,812,15428,3059,Credit Card
ORD07862,04-12-2024,STORE032,C2372,P122,7,624,4368,1190,Wallet
ORD07863,24-01-2024,STORE065,C1765,P202,3,645,1935,693,UPI
ORD07864,19-04-2024,STORE059,C1519,P29,12,766,9192,2568,UPI
ORD07865,14-01-2024,STORE005,C1545,P214,14,663,9282,2310,UPI
ORD07866,12-11-2024,STORE018,C1398,P112,8,735,5880,2360,Credit Card
ORD07867,21-06-2024,STORE028,C208,P295,18,925,16650,4806,UPI
ORD07868,07-08-2024,STORE042,C1022,P188,3,535,1605,501,UPI
ORD07869,10-09-2024,STORE050,C2070,P286,10,568,5680,2600,UPI
ORD07870,15-03-2024,STORE010,C1150,P155,14,301,4214,1722,UPI
ORD07871,09-01-2024,STORE001,C1541,P195,16,698,11168,1808,Credit Card
ORD07872,17-10-2024,STORE041,C2221,P236,18,529,9522,5220,Cash
ORD07873,21-02-2024,STORE040,C220,P257,11,476,5236,1023,Cash
ORD07874,15-12-2024,STORE077,C2337,P188,12,535,6420,2004,Debit Card
ORD07875,29-03-2024,STORE011,C1951,P154,3,606,1818,735,Debit Card
ORD07876,16-08-2024,STORE062,C2242,P75,16,785,12560,1840,Cash
ORD07877,01-03-2024,STORE035,C295,P294,19,432,8208,4408,Net Banking
ORD07878,09-01-2024,STORE019,C439,P76,15,680,10200,2085,Cash
ORD07879,18-07-2024,STORE056,C556,P33,2,860,1720,332,UPI
ORD07880,07-01-2024,STORE059,C1599,P137,9,857,7713,1656,Cash
ORD07881,27-10-2024,STORE068,C1688,P273,15,917,13755,4485,UPI
ORD07882,30-07-2024,STORE047,C1827,P107,7,609,4263,2100,UPI
ORD07883,21-09-2024,STORE009,C1069,P71,16,461,7376,2240,Cash
ORD07884,28-08-2024,STORE077,C2097,P12,20,479,9580,4120,Net Banking
ORD07885,26-02-2024,STORE080,C1780,P44,14,364,5096,2688,Net Banking
ORD07886,26-09-2024,STORE076,C336,P191,19,816,15504,5434,Cash
ORD07887,08-12-2024,STORE035,C1975,P96,1,295,295,80,Credit Card
ORD07888,07-10-2024,STORE002,C422,P218,13,376,4888,1651,Wallet
ORD07889,19-02-2024,STORE057,C637,P79,10,443,4430,1680,UPI
ORD07890,26-06-2024,STORE069,C1769,P185,1,692,692,245,Cash
ORD07891,01-01-2024,STORE027,C767,P270,13,691,8983,3536,Wallet
ORD07892,25-04-2024,STORE020,C2040,P231,4,682,2728,1048,Net Banking
ORD07893,30-11-2024,STORE037,C137,P152,17,494,8398,4148,UPI
ORD07894,08-07-2024,STORE069,C169,P252,2,694,1388,260,UPI
ORD07895,01-12-2024,STORE028,C1968,P09,12,658,7896,2964,Cash
ORD07896,06-04-2024,STORE076,C1696,P195,20,698,13960,2260,Credit Card
ORD07897,25-05-2024,STORE004,C104,P173,7,843,5901,1393,UPI
ORD07898,03-08-2024,STORE080,C340,P68,11,467,5137,2838,Credit Card
ORD07899,01-12-2024,STORE038,C1418,P68,5,467,2335,1290,UPI
ORD07900,27-01-2024,STORE003,C583,P112,1,735,735,295,Net Banking
ORD07901,16-10-2024,STORE059,C1199,P108,14,742,10388,3248,UPI
ORD07902,07-12-2024,STORE011,C1471,P261,1,923,923,255,Net Banking
ORD07903,12-04-2024,STORE077,C257,P161,8,705,5640,904,Cash
ORD07904,08-06-2024,STORE003,C2343,P195,4,698,2792,452,Wallet
ORD07905,08-10-2024,STORE006,C1626,P239,9,634,5706,1035,UPI
ORD07906,02-06-2024,STORE023,C1083,P147,8,817,6536,1144,Cash
ORD07907,04-07-2024,STORE011,C111,P30,14,530,7420,1694,Cash
ORD07908,23-09-2024,STORE037,C937,P85,11,693,7623,946,Net Banking
ORD07909,08-03-2024,STORE028,C1328,P96,12,295,3540,960,Credit Card
ORD07910,26-08-2024,STORE044,C864,P171,17,615,10455,2805,UPI
ORD07911,10-05-2024,STORE069,C2569,P240,6,661,3966,1212,Credit Card
ORD07912,30-11-2024,STORE034,C454,P245,6,527,3162,966,Cash
ORD07913,04-08-2024,STORE009,C2189,P130,9,590,5310,2430,UPI
ORD07914,09-02-2024,STORE062,C642,P81,17,687,11679,2907,Cash
ORD07915,04-12-2024,STORE057,C1437,P201,14,977,13678,4046,Credit Card
ORD07916,07-01-2024,STORE032,C212,P180,10,662,6620,1570,Cash
ORD07917,04-10-2024,STORE048,C948,P29,19,766,14554,4066,UPI
ORD07918,13-07-2024,STORE012,C2192,P243,14,850,11900,3766,UPI
ORD07919,27-09-2024,STORE063,C2163,P128,19,664,12616,2071,Net Banking
ORD07920,03-03-2024,STORE031,C2451,P178,18,948,17064,5238,UPI
ORD07921,01-05-2024,STORE054,C954,P211,11,469,5159,1375,UPI
ORD07922,28-04-2024,STORE009,C829,P238,1,898,898,236,Net Banking
ORD07923,10-03-2024,STORE033,C2053,P215,12,772,9264,1968,Net Banking
ORD07924,26-08-2024,STORE027,C287,P232,5,583,2915,940,Debit Card
ORD07925,30-01-2024,STORE027,C1087,P241,6,579,3474,828,UPI
ORD07926,30-01-2024,STORE004,C1144,P95,8,923,7384,2072,Credit Card
ORD07927,12-10-2024,STORE073,C2093,P77,14,460,6440,1666,UPI
ORD07928,17-05-2024,STORE019,C359,P97,12,487,5844,1152,UPI
ORD07929,15-09-2024,STORE037,C2537,P135,15,748,11220,2340,Debit Card
ORD07930,27-09-2024,STORE006,C2266,P125,7,943,6601,1869,UPI
ORD07931,21-05-2024,STORE072,C2012,P173,9,843,7587,1791,UPI
ORD07932,20-01-2024,STORE044,C2384,P129,20,617,12340,2480,UPI
ORD07933,03-04-2024,STORE002,C2262,P58,6,483,2898,864,Debit Card
ORD07934,28-01-2024,STORE011,C511,P56,6,511,3066,612,UPI
ORD07935,31-05-2024,STORE078,C738,P176,15,821,12315,3555,Cash
ORD07936,02-07-2024,STORE012,C1792,P11,10,503,5030,2900,Wallet
ORD07937,04-12-2024,STORE043,C143,P290,15,590,8850,3585,Debit Card
ORD07938,16-01-2024,STORE008,C1708,P231,5,682,3410,1310,UPI
ORD07939,21-12-2024,STORE063,C1843,P141,15,712,10680,3660,UPI
ORD07940,27-01-2024,STORE010,C190,P182,1,608,608,182,Debit Card
ORD07941,25-07-2024,STORE067,C1367,P98,13,477,6201,2379,Cash
ORD07942,16-08-2024,STORE010,C270,P184,15,701,10515,1275,Wallet
ORD07943,13-07-2024,STORE013,C833,P273,4,917,3668,1196,Wallet
ORD07944,04-04-2024,STORE049,C1429,P114,12,326,3912,1656,Credit Card
ORD07945,23-09-2024,STORE039,C299,P18,15,326,4890,1515,Debit Card
ORD07946,26-02-2024,STORE079,C1699,P115,14,386,5404,1974,Cash
ORD07947,08-05-2024,STORE010,C590,P252,10,694,6940,1300,UPI
ORD07948,06-02-2024,STORE004,C1064,P102,1,678,678,261,UPI
ORD07949,01-11-2024,STORE056,C2076,P257,16,476,7616,1488,Net Banking
ORD07950,23-09-2024,STORE028,C2528,P144,5,750,3750,1415,UPI
ORD07951,18-03-2024,STORE079,C1779,P244,9,448,4032,2322,Cash
ORD07952,19-03-2024,STORE006,C506,P291,20,605,12100,5980,Debit Card
ORD07953,13-05-2024,STORE007,C2107,P290,8,590,4720,1912,Wallet
ORD07954,12-09-2024,STORE050,C2150,P139,11,472,5192,1969,Net Banking
ORD07955,16-07-2024,STORE075,C655,P68,18,467,8406,4644,Cash
ORD07956,19-05-2024,STORE074,C1054,P143,17,364,6188,1938,Cash
ORD07957,09-05-2024,STORE053,C393,P70,17,703,11951,1836,Wallet
ORD07958,23-10-2024,STORE029,C1169,P103,16,675,10800,3456,UPI
ORD07959,15-10-2024,STORE044,C1424,P19,10,360,3600,2010,Wallet
ORD07960,12-04-2024,STORE025,C1645,P38,18,533,9594,3438,Net Banking
ORD07961,13-09-2024,STORE007,C827,P36,14,631,8834,2716,Debit Card
ORD07962,05-12-2024,STORE020,C120,P166,4,556,2224,924,Wallet
ORD07963,15-06-2024,STORE046,C1346,P225,5,812,4060,805,Cash
ORD07964,15-06-2024,STORE065,C165,P49,4,587,2348,352,UPI
ORD07965,08-10-2024,STORE016,C2276,P96,13,295,3835,1040,Net Banking
ORD07966,11-09-2024,STORE003,C2423,P194,4,856,3424,676,Cash
ORD07967,14-08-2024,STORE072,C1612,P21,19,523,9937,2679,Net Banking
ORD07968,07-05-2024,STORE060,C2560,P247,2,352,704,274,UPI
ORD07969,20-08-2024,STORE054,C2554,P278,18,585,10530,3996,UPI
ORD07970,21-12-2024,STORE040,C1900,P292,3,700,2100,369,UPI
ORD07971,24-06-2024,STORE023,C363,P161,17,705,11985,1921,UPI
ORD07972,11-01-2024,STORE016,C1876,P112,16,735,11760,4720,UPI
ORD07973,15-07-2024,STORE030,C2050,P291,7,605,4235,2093,UPI
ORD07974,15-05-2024,STORE040,C300,P210,11,606,6666,1870,Wallet
ORD07975,19-01-2024,STORE024,C1324,P59,3,518,1554,762,Debit Card
ORD07976,22-09-2024,STORE017,C2437,P180,13,662,8606,2041,UPI
ORD07977,18-07-2024,STORE047,C1027,P74,11,586,6446,2574,Credit Card
ORD07978,02-02-2024,STORE078,C1298,P82,9,477,4293,2385,UPI
ORD07979,27-08-2024,STORE080,C1220,P57,20,508,10160,3040,UPI
ORD07980,05-10-2024,STORE079,C2019,P277,19,457,8683,2926,UPI
ORD07981,02-06-2024,STORE030,C1890,P264,12,510,6120,1212,UPI
ORD07982,27-04-2024,STORE030,C1330,P40,1,711,711,87,Wallet
ORD07983,01-10-2024,STORE021,C1081,P266,7,439,3073,1484,Cash
ORD07984,24-08-2024,STORE070,C650,P286,5,568,2840,1300,Wallet
ORD07985,30-08-2024,STORE071,C1771,P130,9,590,5310,2430,Cash
ORD07986,19-08-2024,STORE061,C1441,P115,3,386,1158,423,Cash
ORD07987,07-03-2024,STORE036,C1176,P218,17,376,6392,2159,Cash
ORD07988,02-09-2024,STORE010,C1230,P53,3,276,828,279,Cash
ORD07989,12-05-2024,STORE025,C845,P287,1,465,465,101,UPI
ORD07990,28-05-2024,STORE009,C2509,P246,14,814,11396,3220,UPI
ORD07991,08-10-2024,STORE003,C503,P240,10,661,6610,2020,UPI
ORD07992,08-09-2024,STORE066,C1686,P273,10,917,9170,2990,UPI
ORD07993,05-07-2024,STORE037,C1097,P281,2,310,620,272,UPI
ORD07994,15-03-2024,STORE026,C2526,P289,18,598,10764,2070,Credit Card
ORD07995,22-10-2024,STORE040,C700,P29,7,766,5362,1498,UPI
ORD07996,15-11-2024,STORE004,C2504,P150,20,595,11900,3960,Credit Card
ORD07997,01-06-2024,STORE046,C626,P219,10,369,3690,1100,UPI
ORD07998,01-07-2024,STORE072,C1292,P129,10,617,6170,1240,UPI
ORD07999,19-08-2024,STORE035,C1015,P93,15,411,6165,3180,UPI
ORD08000,16-05-2024,STORE004,C2264,P33,13,860,11180,2158,Debit Card
ORD08001,06-05-2024,STORE043,C463,P209,5,911,4555,1325,UPI
ORD08002,27-03-2024,STORE035,C1735,P206,19,654,12426,2888,Wallet
ORD08003,07-03-2024,STORE030,C1890,P244,12,448,5376,3096,Cash
ORD08004,11-08-2024,STORE017,C1157,P148,12,773,9276,1944,UPI
ORD08005,08-06-2024,STORE018,C678,P92,13,817,10621,2977,Credit Card
ORD08006,28-11-2024,STORE003,C1863,P03,2,574,1148,364,Wallet
ORD08007,29-10-2024,STORE064,C2404,P297,11,277,3047,946,Cash
ORD08008,10-04-2024,STORE056,C1276,P94,2,903,1806,480,Wallet
ORD08009,18-02-2024,STORE078,C578,P221,6,723,4338,1800,Net Banking
ORD08010,05-04-2024,STORE035,C615,P177,1,864,864,199,UPI
ORD08011,02-09-2024,STORE060,C160,P248,3,374,1122,501,UPI
ORD08012,17-11-2024,STORE006,C2586,P28,8,710,5680,944,Cash
ORD08013,08-10-2024,STORE072,C252,P54,13,947,12311,3380,Cash
ORD08014,17-01-2024,STORE019,C2279,P134,18,837,15066,4968,Net Banking
ORD08015,21-07-2024,STORE006,C1706,P47,16,420,6720,2080,Net Banking
ORD08016,29-06-2024,STORE061,C1761,P63,15,704,10560,3780,Debit Card
ORD08017,06-06-2024,STORE036,C1096,P283,18,686,12348,5166,Credit Card
ORD08018,21-04-2024,STORE014,C1714,P03,8,574,4592,1456,Cash
ORD08019,08-07-2024,STORE066,C726,P238,18,898,16164,4248,Net Banking
ORD08020,17-05-2024,STORE075,C575,P93,14,411,5754,2968,Cash
ORD08021,28-12-2024,STORE048,C708,P03,4,574,2296,728,Debit Card
ORD08022,21-10-2024,STORE060,C1200,P258,9,923,8307,2646,UPI
ORD08023,22-07-2024,STORE019,C1239,P280,14,355,4970,2716,UPI
ORD08024,15-08-2024,STORE054,C714,P03,8,574,4592,1456,Cash
ORD08025,28-06-2024,STORE007,C1627,P227,13,344,4472,1729,UPI
ORD08026,15-05-2024,STORE071,C891,P191,3,816,2448,858,Cash
ORD08027,02-06-2024,STORE013,C1953,P116,16,793,12688,1952,UPI
ORD08028,11-06-2024,STORE031,C1011,P101,20,665,13300,1940,UPI
ORD08029,29-11-2024,STORE023,C763,P135,16,748,11968,2496,Cash
ORD08030,12-01-2024,STORE034,C2374,P08,2,789,1578,346,Credit Card
ORD08031,16-01-2024,STORE022,C122,P10,12,613,7356,2460,UPI
ORD08032,11-02-2024,STORE045,C785,P194,3,856,2568,507,Wallet
ORD08033,27-01-2024,STORE076,C1056,P57,3,508,1524,456,Cash
ORD08034,23-08-2024,STORE025,C365,P136,6,381,2286,1008,Debit Card
ORD08035,06-01-2024,STORE064,C1924,P01,19,608,11552,3306,UPI
ORD08036,29-02-2024,STORE056,C236,P266,1,439,439,212,UPI
ORD08037,15-09-2024,STORE005,C1305,P111,12,636,7632,2700,UPI
ORD08038,04-08-2024,STORE070,C1050,P276,5,605,3025,1160,UPI
ORD08039,09-04-2024,STORE042,C2462,P71,17,461,7837,2380,Credit Card
ORD08040,14-11-2024,STORE007,C1147,P280,16,355,5680,3104,UPI
ORD08041,27-02-2024,STORE051,C391,P83,13,836,10868,2977,Net Banking
ORD08042,03-12-2024,STORE015,C2515,P287,14,465,6510,1414,UPI
ORD08043,17-10-2024,STORE059,C1039,P279,10,570,5700,2980,Debit Card
ORD08044,03-10-2024,STORE025,C1725,P253,2,377,754,310,Debit Card
ORD08045,17-04-2024,STORE042,C1902,P188,16,535,8560,2672,Debit Card
ORD08046,10-10-2024,STORE074,C1374,P121,14,993,13902,4116,Cash
ORD08047,25-11-2024,STORE045,C2145,P90,13,575,7475,1339,Debit Card
ORD08048,21-07-2024,STORE012,C2352,P30,5,530,2650,605,UPI
ORD08049,24-07-2024,STORE063,C1203,P124,4,349,1396,688,Cash
ORD08050,31-08-2024,STORE032,C1892,P201,13,977,12701,3757,Net Banking
ORD08051,15-02-2024,STORE012,C1712,P38,16,533,8528,3056,UPI
ORD08052,23-02-2024,STORE019,C359,P93,10,411,4110,2120,Credit Card
ORD08053,26-09-2024,STORE011,C431,P08,3,789,2367,519,UPI
ORD08054,23-10-2024,STORE070,C730,P148,20,773,15460,3240,UPI
ORD08055,18-10-2024,STORE054,C1994,P252,11,694,7634,1430,UPI
ORD08056,18-11-2024,STORE004,C1144,P10,17,613,10421,3485,UPI
ORD08057,10-07-2024,STORE047,C2147,P145,11,745,8195,2145,Wallet
ORD08058,29-10-2024,STORE037,C1897,P184,3,701,2103,255,Cash
ORD08059,14-09-2024,STORE019,C2599,P294,18,432,7776,4176,Net Banking
ORD08060,27-10-2024,STORE051,C1351,P255,6,361,2166,906,Debit Card
ORD08061,05-03-2024,STORE047,C1747,P120,6,560,3360,666,Credit Card
ORD08062,30-07-2024,STORE054,C1514,P87,17,388,6596,3944,Cash
ORD08063,06-02-2024,STORE063,C2163,P285,14,524,7336,2114,UPI
ORD08064,03-11-2024,STORE077,C1057,P291,12,605,7260,3588,Cash
ORD08065,25-04-2024,STORE067,C1047,P268,3,402,1206,444,Debit Card
ORD08066,24-03-2024,STORE064,C1204,P67,17,933,15861,4964,UPI
ORD08067,29-07-2024,STORE079,C2339,P33,1,860,860,166,UPI
ORD08068,07-12-2024,STORE074,C2574,P14,15,478,7170,3630,UPI
ORD08069,23-09-2024,STORE066,C1046,P30,17,530,9010,2057,Net Banking
ORD08070,28-11-2024,STORE016,C1236,P184,17,701,11917,1445,Cash
ORD08071,12-08-2024,STORE071,C2571,P23,5,338,1690,560,Debit Card
ORD08072,19-07-2024,STORE067,C2247,P61,11,485,5335,1155,Wallet
ORD08073,07-07-2024,STORE050,C1190,P113,1,757,757,218,Net Banking
ORD08074,31-07-2024,STORE019,C2439,P169,16,503,8048,3728,Cash
ORD08075,29-08-2024,STORE073,C1853,P289,9,598,5382,1035,Cash
ORD08076,20-12-2024,STORE004,C1064,P173,11,843,9273,2189,UPI
ORD08077,11-06-2024,STORE064,C2564,P296,9,422,3798,1314,UPI
ORD08078,03-11-2024,STORE013,C193,P229,7,797,5579,1883,Debit Card
ORD08079,23-12-2024,STORE005,C265,P02,20,718,14360,5140,UPI
ORD08080,17-05-2024,STORE027,C1407,P47,9,420,3780,1170,UPI
ORD08081,16-04-2024,STORE003,C1783,P202,13,645,8385,3003,UPI
ORD08082,29-11-2024,STORE032,C1092,P190,7,569,3983,672,Cash
ORD08083,18-05-2024,STORE054,C2394,P131,18,461,8298,4536,Credit Card
ORD08084,07-08-2024,STORE062,C1922,P17,12,692,8304,2892,UPI
ORD08085,10-12-2024,STORE015,C1155,P133,8,758,6064,1008,UPI
ORD08086,16-02-2024,STORE070,C2330,P28,18,710,12780,2124,UPI
ORD08087,20-09-2024,STORE073,C2493,P250,13,476,6188,3042,UPI
ORD08088,17-11-2024,STORE071,C1211,P177,14,864,12096,2786,Cash
ORD08089,10-04-2024,STORE001,C261,P40,12,711,8532,1044,Cash
ORD08090,15-11-2024,STORE075,C1535,P03,20,574,11480,3640,UPI
ORD08091,17-11-2024,STORE063,C323,P45,7,662,4634,1750,Debit Card
ORD08092,16-05-2024,STORE018,C1878,P40,5,711,3555,435,UPI
ORD08093,15-05-2024,STORE005,C825,P100,1,713,713,259,UPI
ORD08094,09-09-2024,STORE026,C206,P95,2,923,1846,518,UPI
ORD08095,06-12-2024,STORE012,C1712,P67,10,933,9330,2920,Cash
ORD08096,20-02-2024,STORE071,C731,P91,12,566,6792,1668,UPI
ORD08097,29-01-2024,STORE030,C2370,P181,9,534,4806,846,Credit Card
ORD08098,21-10-2024,STORE001,C101,P190,5,569,2845,480,UPI
ORD08099,25-09-2024,STORE005,C2585,P263,17,457,7769,4743,Net Banking
ORD08100,14-12-2024,STORE030,C1810,P198,6,394,2364,864,Cash
ORD08101,29-07-2024,STORE010,C510,P69,16,759,12144,1328,UPI
ORD08102,20-05-2024,STORE061,C801,P264,20,510,10200,2020,Cash
ORD08103,01-04-2024,STORE065,C405,P219,9,369,3321,990,UPI
ORD08104,12-12-2024,STORE010,C1310,P275,18,587,10566,3384,UPI
ORD08105,24-10-2024,STORE053,C1433,P226,5,522,2610,600,UPI
ORD08106,19-04-2024,STORE003,C1943,P189,8,680,5440,1544,Wallet
ORD08107,01-01-2024,STORE006,C1306,P07,5,403,2015,925,Cash
ORD08108,14-02-2024,STORE002,C1542,P118,9,703,6327,1440,Cash
ORD08109,16-06-2024,STORE053,C1433,P222,5,640,3200,1035,Net Banking
ORD08110,27-11-2024,STORE007,C1387,P91,19,566,10754,2641,UPI
ORD08111,11-11-2024,STORE045,C2545,P276,6,605,3630,1392,Debit Card
ORD08112,05-12-2024,STORE012,C2512,P192,6,333,1998,1020,Cash
ORD08113,17-09-2024,STORE025,C2205,P186,14,585,8190,4158,Net Banking
ORD08114,05-10-2024,STORE053,C1593,P37,7,405,2835,763,Cash
ORD08115,09-03-2024,STORE036,C1416,P263,13,457,5941,3627,UPI
ORD08116,20-06-2024,STORE064,C484,P129,6,617,3702,744,Debit Card
ORD08117,20-01-2024,STORE040,C1260,P136,9,381,3429,1512,Debit Card
ORD08118,06-01-2024,STORE066,C1606,P263,9,457,4113,2511,UPI
ORD08119,10-10-2024,STORE008,C1148,P155,1,301,301,123,UPI
ORD08120,27-03-2024,STORE049,C1749,P185,11,692,7612,2695,Cash
ORD08121,12-06-2024,STORE030,C1650,P130,11,590,6490,2970,Cash
ORD08122,19-06-2024,STORE005,C1145,P25,1,432,432,122,Net Banking
ORD08123,04-06-2024,STORE046,C866,P199,19,589,11191,1710,Net Banking
ORD08124,24-11-2024,STORE078,C2418,P277,18,457,8226,2772,Wallet
ORD08125,03-02-2024,STORE066,C486,P268,15,402,6030,2220,UPI
ORD08126,19-09-2024,STORE008,C1948,P88,2,364,728,252,UPI
ORD08127,06-11-2024,STORE016,C1156,P277,17,457,7769,2618,Wallet
ORD08128,09-02-2024,STORE068,C1848,P102,5,678,3390,1305,Net Banking
ORD08129,21-11-2024,STORE079,C659,P66,16,396,6336,1504,UPI
ORD08130,13-03-2024,STORE050,C2470,P159,18,553,9954,1998,Debit Card
ORD08131,16-03-2024,STORE014,C1314,P238,9,898,8082,2124,UPI
ORD08132,20-03-2024,STORE040,C620,P186,13,585,7605,3861,Credit Card
ORD08133,25-08-2024,STORE029,C2529,P80,9,576,5184,1224,UPI
ORD08134,08-10-2024,STORE031,C451,P169,2,503,1006,466,Cash
ORD08135,31-12-2024,STORE005,C2345,P80,18,576,10368,2448,Net Banking
ORD08136,07-04-2024,STORE015,C1555,P282,10,488,4880,1480,UPI
ORD08137,27-11-2024,STORE016,C756,P181,10,534,5340,940,Net Banking
ORD08138,24-01-2024,STORE054,C1994,P80,14,576,8064,1904,UPI
ORD08139,05-07-2024,STORE038,C2218,P94,8,903,7224,1920,UPI
ORD08140,18-06-2024,STORE049,C1749,P205,11,879,9669,2948,Cash
ORD08141,29-02-2024,STORE074,C414,P124,3,349,1047,516,Credit Card
ORD08142,27-11-2024,STORE066,C2086,P106,16,731,11696,3344,Cash
ORD08143,30-07-2024,STORE001,C1221,P233,20,389,7780,2180,Cash
ORD08144,16-06-2024,STORE034,C2134,P208,7,578,4046,1463,UPI
ORD08145,15-05-2024,STORE079,C739,P164,15,555,8325,4365,UPI
ORD08146,03-11-2024,STORE035,C1335,P129,7,617,4319,868,Wallet
ORD08147,03-10-2024,STORE073,C2253,P294,7,432,3024,1624,Credit Card
ORD08148,30-03-2024,STORE047,C1827,P97,19,487,9253,1824,Credit Card
ORD08149,14-02-2024,STORE037,C2537,P274,12,445,5340,1020,UPI
ORD08150,27-03-2024,STORE047,C1587,P158,17,545,9265,3961,Wallet
ORD08151,13-09-2024,STORE078,C2338,P258,13,923,11999,3822,Debit Card
ORD08152,11-12-2024,STORE074,C2494,P243,13,850,11050,3497,Net Banking
ORD08153,26-09-2024,STORE023,C1723,P04,9,576,5184,1242,Cash
ORD08154,15-07-2024,STORE024,C204,P240,7,661,4627,1414,Cash
ORD08155,04-12-2024,STORE046,C866,P253,17,377,6409,2635,UPI
ORD08156,13-06-2024,STORE010,C1710,P12,13,479,6227,2678,UPI
ORD08157,25-04-2024,STORE007,C427,P64,6,436,2616,618,UPI
ORD08158,02-10-2024,STORE008,C1148,P57,18,508,9144,2736,UPI
ORD08159,23-11-2024,STORE023,C2283,P77,6,460,2760,714,Wallet
ORD08160,03-09-2024,STORE059,C1279,P150,1,595,595,198,Credit Card
ORD08161,20-01-2024,STORE032,C372,P231,14,682,9548,3668,UPI
ORD08162,06-04-2024,STORE043,C2063,P28,8,710,5680,944,Cash
